created_at,Temperature,Humidity,PM 2.5,PM 10
2025-02-13T21:51:09+00:00,25.4,53.57,54.1,126.9
2025-02-13T21:52:11+00:00,25.34,53.64,53.7,119.1
2025-02-13T21:52:29+00:00,25.3,53.62,53.2,116.3
2025-02-13T21:52:54+00:00,25.27,53.62,53.5,117.9
2025-02-13T21:53:09+00:00,25.28,53.57,51.9,105.6
2025-02-13T21:53:31+00:00,25.26,53.59,52.4,114.3
2025-02-13T21:54:06+00:00,25.23,53.63,53.6,123.1
2025-02-13T21:55:54+00:00,25.14,53.8,52.8,108.4
2025-02-13T22:05:42+00:00,24.85,54.67,53.2,106.8
2025-02-13T22:05:57+00:00,24.82,54.59,53.6,108.1
2025-02-13T22:06:17+00:00,24.83,54.61,53.2,101.6
2025-02-13T22:06:33+00:00,24.83,54.6,54.3,105.4
2025-02-13T22:06:53+00:00,24.82,54.6,54.3,109.3
2025-02-13T22:07:09+00:00,24.85,54.58,53,111.3
2025-02-13T22:07:28+00:00,24.84,54.57,53.3,106.9
2025-02-13T22:07:48+00:00,24.84,54.62,56.6,116.9
2025-02-13T22:08:04+00:00,24.84,54.61,56.8,115.8
2025-02-13T22:08:24+00:00,24.83,54.6,55,122.9
2025-02-13T22:08:44+00:00,24.83,54.63,54.5,114.6
2025-02-13T22:09:00+00:00,24.81,54.65,54.5,106.6
2025-02-13T22:09:16+00:00,24.78,54.65,53.2,108.6
2025-02-13T22:09:36+00:00,24.78,54.67,52.8,111.6
2025-02-13T22:09:56+00:00,24.77,54.68,52.8,106.5
2025-02-13T22:10:16+00:00,24.77,54.71,53.8,102.4
2025-02-13T22:10:38+00:00,24.76,54.73,54.5,107.6
2025-02-13T22:23:54+00:00,24.87,54.96,62.7,121.8
2025-02-13T22:30:55+00:00,24.87,55.22,63.7,127.5
2025-02-13T22:31:36+00:00,24.85,55.27,67.6,133.9
2025-02-13T22:33:02+00:00,24.84,55.38,66.4,136.2
2025-02-13T22:35:46+00:00,24.81,55.55,69.5,128.8
2025-02-13T22:36:02+00:00,24.8,55.52,68.8,131.7
2025-02-13T22:36:27+00:00,24.78,55.58,66.7,123.6
2025-02-13T22:36:49+00:00,24.76,55.61,67.4,128.2
2025-02-13T22:37:32+00:00,24.69,55.69,64.8,126.9
2025-02-13T22:38:08+00:00,24.67,55.76,66.8,136
2025-02-13T22:38:23+00:00,24.68,55.77,66.4,137.2
2025-02-13T22:39:05+00:00,24.65,55.79,68.2,135.5
2025-02-13T22:40:58+00:00,24.58,55.99,70.8,136.6
2025-02-13T22:42:40+00:00,24.61,56.1,71.7,152.3
2025-02-13T22:43:33+00:00,24.6,56.24,78.3,180.5
2025-02-13T22:45:05+00:00,24.59,56.37,84.2,204.9
2025-02-13T23:13:42+00:00,25,55.97,73.7,149.4
2025-02-13T23:18:48+00:00,25.41,55.2,71.9,140.4
2025-02-13T23:19:08+00:00,25.4,55.16,69.3,128.8
2025-02-13T23:19:27+00:00,25.41,55.15,66.8,125.7
2025-02-13T23:19:47+00:00,25.41,55.05,68.6,128.7
2025-02-13T23:20:07+00:00,25.4,55,69,131.8
2025-02-13T23:20:26+00:00,25.41,55,68.5,134.2
2025-02-13T23:20:46+00:00,25.34,55.05,71.9,133.3
2025-02-13T23:21:06+00:00,25.33,55.06,71.4,136.4
2025-02-13T23:21:25+00:00,25.31,55.09,68.4,129.9
2025-02-13T23:21:45+00:00,25.27,55.12,66.8,122.3
2025-02-13T23:22:05+00:00,25.23,55.18,67.6,122
2025-02-13T23:22:24+00:00,25.21,55.28,67.3,122.5
2025-02-13T23:22:44+00:00,25.16,55.39,69.5,126.5
2025-02-13T23:23:04+00:00,25.09,55.48,71.7,123.8
2025-02-13T23:23:24+00:00,25.12,55.55,69.7,127.5
2025-02-13T23:23:43+00:00,25.07,55.6,65.4,125.1
2025-02-13T23:24:03+00:00,25.05,55.68,64.6,121.9
2025-02-13T23:24:23+00:00,25.05,55.72,65.8,118.4
2025-02-13T23:24:43+00:00,25,55.72,62.9,117.8
2025-02-13T23:25:03+00:00,24.97,55.85,63.5,112.9
2025-02-13T23:25:22+00:00,24.95,55.89,65.6,118
2025-02-13T23:25:42+00:00,24.92,55.99,66.8,119.8
2025-02-13T23:26:02+00:00,24.92,56.05,69.6,119.7
2025-02-13T23:26:22+00:00,24.89,56.12,65.7,116.4
2025-02-13T23:26:41+00:00,24.88,56.18,63.4,115.3
2025-02-13T23:27:01+00:00,24.87,56.2,64,113
2025-02-13T23:27:21+00:00,24.82,56.23,66.2,117.5
2025-02-13T23:27:40+00:00,24.84,56.23,64.1,111.5
2025-02-13T23:28:00+00:00,24.83,56.28,63.4,107.1
2025-02-13T23:28:20+00:00,24.82,56.26,63.7,111.5
2025-02-13T23:28:39+00:00,24.83,56.35,64,111.5
2025-02-13T23:28:59+00:00,24.79,56.43,64.4,113.7
2025-02-13T23:29:19+00:00,24.8,56.46,65.3,114.7
2025-02-13T23:29:39+00:00,24.76,56.48,64.3,116.3
2025-02-13T23:29:58+00:00,24.74,56.49,62.3,110.5
2025-02-13T23:30:18+00:00,24.74,56.47,59,105.5
2025-02-13T23:30:38+00:00,24.73,56.49,59.7,106.3
2025-02-13T23:30:57+00:00,24.72,56.55,60.4,106.9
2025-02-13T23:31:17+00:00,24.68,56.57,62.3,105.9
2025-02-13T23:31:37+00:00,24.68,56.61,62.2,110.6
2025-02-13T23:31:57+00:00,24.69,56.61,61.7,126
2025-02-13T23:32:19+00:00,24.69,56.59,62.2,113.8
2025-02-13T23:32:35+00:00,24.67,56.61,61.7,106.2
2025-02-13T23:32:55+00:00,24.67,56.7,61.6,114.2
2025-02-13T23:33:11+00:00,24.66,56.72,62.7,111.7
2025-02-13T23:33:31+00:00,24.64,56.73,62.7,104.2
2025-02-13T23:33:50+00:00,24.66,56.73,64.1,111
2025-02-13T23:34:10+00:00,24.64,56.76,64.6,113.1
2025-02-13T23:34:30+00:00,24.67,56.77,63.9,110.3
2025-02-13T23:34:50+00:00,24.67,56.76,61.8,112.7
2025-02-13T23:35:06+00:00,24.63,56.77,62.4,111.9
2025-02-13T23:35:28+00:00,24.65,56.76,64.6,110.9
2025-02-13T23:35:45+00:00,24.68,56.79,65.3,108.8
2025-02-13T23:36:07+00:00,24.65,56.83,61.9,113.3
2025-02-13T23:36:27+00:00,24.67,56.85,63.2,113.9
2025-02-13T23:36:47+00:00,24.68,56.87,64.3,110.7
2025-02-13T23:37:17+00:00,24.69,56.83,63.4,114.6
2025-02-13T23:37:35+00:00,24.7,56.85,62.8,112.6
2025-02-13T23:40:09+00:00,24.82,56.5,60.2,109.4
2025-02-13T23:40:45+00:00,24.83,56.44,60.3,107.3
2025-02-13T23:41:53+00:00,24.91,56.17,59,100.6
2025-02-13T23:42:18+00:00,24.92,56.08,58.3,97.9
2025-02-13T23:42:52+00:00,24.92,56.02,59.6,117.5
2025-02-13T23:43:17+00:00,24.94,55.99,61,115.9
2025-02-13T23:44:30+00:00,24.94,55.94,62.7,108.3
2025-02-13T23:45:38+00:00,25.11,55.66,62.5,114.6
2025-02-13T23:46:50+00:00,25.17,55.47,61.6,113.9
2025-02-13T23:47:06+00:00,25.23,55.4,60.7,109.7
2025-02-13T23:47:23+00:00,25.24,55.35,59.1,102.6
2025-02-13T23:47:39+00:00,25.23,55.37,59.2,104.8
2025-02-13T23:48:00+00:00,25.22,55.4,61.6,117.9
2025-02-13T23:48:16+00:00,25.22,55.45,65.1,120.5
2025-02-13T23:48:40+00:00,25.22,55.41,62.6,106.4
2025-02-13T23:49:04+00:00,25.23,55.48,62.7,107.5
2025-02-13T23:49:31+00:00,25.19,55.47,64.3,112.6
2025-02-13T23:49:47+00:00,25.23,55.47,64.2,112.6
2025-02-13T23:50:14+00:00,25.21,55.46,63.2,110.4
2025-02-13T23:51:12+00:00,25.23,55.4,63.6,103.1
2025-02-13T23:52:56+00:00,25.21,55.56,62.9,112.3
2025-02-13T23:53:15+00:00,25.24,55.47,64.9,110.5
2025-02-13T23:53:32+00:00,25.24,55.48,65.3,111
2025-02-13T23:53:51+00:00,25.19,55.5,65.4,111.3
2025-02-13T23:54:11+00:00,25.19,55.53,65,113.9
2025-02-13T23:54:31+00:00,25.16,55.57,67.1,113
2025-02-13T23:54:50+00:00,25.18,55.58,67.3,114.3
2025-02-13T23:55:10+00:00,25.15,55.63,65.6,113.6
2025-02-13T23:55:30+00:00,25.13,55.66,63.6,110.7
2025-02-13T23:55:49+00:00,25.11,55.73,64.4,109.1
2025-02-13T23:56:09+00:00,25.08,55.77,63.9,109.6
2025-02-13T23:56:29+00:00,25.03,55.87,61.6,112.2
2025-02-13T23:56:49+00:00,25.01,55.94,63.6,113.7
2025-02-13T23:57:08+00:00,24.97,55.97,64.3,112.4
2025-02-13T23:57:28+00:00,24.95,56.07,65,108.6
2025-02-13T23:57:48+00:00,24.88,56.19,64.1,113.4
2025-02-13T23:58:07+00:00,24.86,56.28,65.2,114.8
2025-02-13T23:58:27+00:00,24.83,56.36,65.8,112.1
2025-02-13T23:58:47+00:00,24.79,56.44,65.7,110.3
2025-02-13T23:59:07+00:00,24.76,56.56,66.3,119.4
2025-02-13T23:59:26+00:00,24.74,56.62,67.7,121
2025-02-13T23:59:46+00:00,24.7,56.67,67.9,116.2
2025-02-14T00:00:06+00:00,24.69,56.72,64.4,109.2
2025-02-14T00:00:25+00:00,24.65,56.79,64.5,111.1
2025-02-14T00:00:45+00:00,24.63,56.89,66.4,108
2025-02-14T00:01:05+00:00,24.6,56.98,66.8,117.1
2025-02-14T00:01:24+00:00,24.56,57,65.6,118.3
2025-02-14T00:01:44+00:00,24.55,57.08,65.4,111.5
2025-02-14T00:02:04+00:00,24.53,57.14,68,115.6
2025-02-14T00:02:23+00:00,24.5,57.16,71.2,116.4
2025-02-14T00:02:43+00:00,24.49,57.2,68.4,111
2025-02-14T00:03:03+00:00,24.46,57.3,66.2,111.3
2025-02-14T00:03:23+00:00,24.46,57.3,65.7,116
2025-02-14T00:03:42+00:00,24.44,57.36,68.1,116.2
2025-02-14T00:04:02+00:00,24.44,57.43,67.9,118.2
2025-02-14T00:04:22+00:00,24.43,57.45,64.4,115.5
2025-02-14T00:04:41+00:00,24.39,57.54,66,116
2025-02-14T00:05:01+00:00,24.39,57.61,65.1,114.8
2025-02-14T00:05:21+00:00,24.37,57.67,63.9,111.7
2025-02-14T00:05:41+00:00,24.35,57.77,66.2,115.1
2025-02-14T00:06:00+00:00,24.35,57.86,66.5,125.7
2025-02-14T00:06:20+00:00,24.32,57.91,65,119.3
2025-02-14T00:06:40+00:00,24.31,57.97,64.2,112.1
2025-02-14T00:06:59+00:00,24.31,58.04,67,115.1
2025-02-14T00:07:19+00:00,24.29,58.08,66.1,115.9
2025-02-14T00:07:39+00:00,24.27,58.18,66.5,124.9
2025-02-14T00:07:58+00:00,24.27,58.21,64.5,121.6
2025-02-14T00:08:18+00:00,24.26,58.24,65.1,112.4
2025-02-14T00:08:38+00:00,24.25,58.27,67.6,117.8
2025-02-14T00:08:58+00:00,24.24,58.33,66.4,123.3
2025-02-14T00:09:17+00:00,24.22,58.37,66.6,117.4
2025-02-14T00:09:37+00:00,24.21,58.43,67.7,116.6
2025-02-14T00:09:57+00:00,24.2,58.48,66.3,124
2025-02-14T00:10:17+00:00,24.18,58.57,65.5,120.9
2025-02-14T00:10:36+00:00,24.18,58.68,68.6,128.5
2025-02-14T00:10:56+00:00,24.17,58.7,68.4,129.1
2025-02-14T00:11:16+00:00,24.16,58.76,68.6,128.2
2025-02-14T00:11:35+00:00,24.15,58.8,67,120.9
2025-02-14T00:11:55+00:00,24.11,58.82,64.4,113.2
2025-02-14T00:12:15+00:00,24.12,58.81,66.3,120.2
2025-02-14T00:12:34+00:00,24.09,58.86,64.6,123.2
2025-02-14T00:12:54+00:00,24.1,58.92,63.7,115.8
2025-02-14T00:13:17+00:00,24.08,58.97,70,124
2025-02-14T00:13:37+00:00,24.07,58.99,69.9,127.5
2025-02-14T00:13:55+00:00,24.06,59.05,67.9,122.4
2025-02-14T00:14:15+00:00,24.06,59.09,68,121.8
2025-02-14T00:14:34+00:00,24.07,59.11,68.6,126.7
2025-02-14T00:14:54+00:00,24.07,59.11,66.1,127.2
2025-02-14T00:15:10+00:00,24.05,59.15,63.9,117.4
2025-02-14T00:15:30+00:00,24.03,59.18,67.8,118.5
2025-02-14T00:15:50+00:00,24.03,59.2,69.5,123.5
2025-02-14T00:16:09+00:00,24.01,59.22,68.7,121.9
2025-02-14T00:16:29+00:00,24.03,59.27,67.2,116.6
2025-02-14T00:16:49+00:00,24.02,59.24,64.6,119.8
2025-02-14T00:17:09+00:00,24.01,59.3,66.7,128.3
2025-02-14T00:17:28+00:00,24.02,59.3,67.1,123.5
2025-02-14T00:17:48+00:00,23.98,59.34,65.2,123.6
2025-02-14T00:18:08+00:00,24,59.39,66.9,120.9
2025-02-14T00:18:27+00:00,24.03,59.38,68.7,124.5
2025-02-14T00:18:47+00:00,23.98,59.48,69.1,118.3
2025-02-14T00:19:07+00:00,24.01,59.56,68.4,120.4
2025-02-14T00:19:26+00:00,24.01,59.55,68,123
2025-02-14T00:19:46+00:00,24,59.56,68.5,126
2025-02-14T00:20:06+00:00,24.01,59.63,68.4,124.3
2025-02-14T00:20:25+00:00,23.99,59.66,65.5,122.1
2025-02-14T00:20:45+00:00,23.99,59.66,66,122.8
2025-02-14T00:21:05+00:00,23.97,59.68,68.1,123
2025-02-14T00:21:25+00:00,23.98,59.73,67.7,118.5
2025-02-14T00:21:44+00:00,23.98,59.76,69.1,122
2025-02-14T00:22:04+00:00,23.97,59.82,68.3,127.2
2025-02-14T00:22:23+00:00,23.93,59.9,68.3,126
2025-02-14T00:22:43+00:00,23.94,59.92,67.6,120.7
2025-02-14T00:23:03+00:00,23.95,59.97,67.4,123.1
2025-02-14T00:23:23+00:00,23.94,59.99,68.6,123.9
2025-02-14T00:23:42+00:00,23.94,60.06,68.9,120.6
2025-02-14T00:24:02+00:00,23.94,60.06,66.7,126.6
2025-02-14T00:24:22+00:00,23.94,60.07,66.7,122.4
2025-02-14T00:24:42+00:00,23.91,60.18,67.5,118.5
2025-02-14T00:25:01+00:00,23.93,60.23,64.9,116.6
2025-02-14T00:25:21+00:00,23.92,60.29,66.1,123.4
2025-02-14T00:25:41+00:00,23.91,60.31,67.5,131.2
2025-02-14T00:26:00+00:00,23.93,60.33,70.2,124.5
2025-02-14T00:26:20+00:00,23.9,60.39,70.1,126.6
2025-02-14T00:26:40+00:00,23.88,60.46,68.3,124.6
2025-02-14T00:27:00+00:00,23.89,60.46,67.9,129.4
2025-02-14T00:27:19+00:00,23.89,60.48,69.6,143.3
2025-02-14T00:27:39+00:00,23.88,60.45,69.5,139.7
2025-02-14T00:27:59+00:00,23.85,60.46,66.5,124.4
2025-02-14T00:28:18+00:00,23.86,60.48,66.4,117.9
2025-02-14T00:28:38+00:00,23.86,60.45,69.6,122.2
2025-02-14T00:28:58+00:00,23.86,60.46,70.2,125
2025-02-14T00:29:18+00:00,23.87,60.42,68.8,129.7
2025-02-14T00:29:37+00:00,23.87,60.43,67.4,122
2025-02-14T00:29:57+00:00,23.89,60.43,67.5,126.6
2025-02-14T00:30:17+00:00,23.89,60.44,63.6,126.4
2025-02-14T00:30:36+00:00,23.89,60.41,66.9,131.5
2025-02-14T00:30:56+00:00,23.88,60.43,68.2,134.6
2025-02-14T00:31:16+00:00,23.88,60.41,66.7,129.8
2025-02-14T00:31:36+00:00,23.89,60.4,66.2,129.4
2025-02-14T00:31:55+00:00,23.9,60.44,67.8,126
2025-02-14T00:32:15+00:00,23.9,60.44,66.9,121.8
2025-02-14T00:32:35+00:00,23.89,60.45,66.8,126.5
2025-02-14T00:32:55+00:00,23.89,60.46,65.4,125.6
2025-02-14T00:33:14+00:00,23.91,60.46,68,128.1
2025-02-14T00:33:34+00:00,23.9,60.48,69.4,131.5
2025-02-14T00:33:54+00:00,23.86,60.52,68.1,128
2025-02-14T00:34:14+00:00,23.87,60.49,67.2,126.2
2025-02-14T00:34:33+00:00,23.88,60.5,68.4,138.4
2025-02-14T00:34:53+00:00,23.88,60.49,68.5,134.9
2025-02-14T00:39:34+00:00,23.82,60.74,67.4,123.1
2025-02-14T00:39:53+00:00,23.81,60.71,69.5,138.9
2025-02-14T00:40:13+00:00,23.81,60.68,68.5,130.8
2025-02-14T00:40:33+00:00,23.79,60.72,68.2,138.1
2025-02-14T00:40:52+00:00,23.79,60.72,71.6,141.9
2025-02-14T00:41:12+00:00,23.81,60.73,71.3,136.7
2025-02-14T00:41:32+00:00,23.78,60.73,68.1,134.2
2025-02-14T00:41:52+00:00,23.79,60.68,66.4,123.7
2025-02-14T00:42:12+00:00,23.82,60.69,67,125.6
2025-02-14T00:42:31+00:00,23.81,60.69,66.8,133.3
2025-02-14T00:42:51+00:00,23.81,60.68,65.6,128.1
2025-02-14T00:43:11+00:00,23.8,60.72,69.5,141.1
2025-02-14T00:43:30+00:00,23.82,60.74,70.2,137.6
2025-02-14T00:43:50+00:00,23.82,60.75,69.7,128.3
2025-02-14T00:44:10+00:00,23.8,60.74,69,127.6
2025-02-14T00:44:30+00:00,23.8,60.77,68.4,129.7
2025-02-14T00:44:49+00:00,23.81,60.79,71.2,137.4
2025-02-14T00:45:09+00:00,23.82,60.74,69.3,129.9
2025-02-14T00:45:29+00:00,23.82,60.7,64.8,128.7
2025-02-14T00:45:48+00:00,23.83,60.72,67.6,130.4
2025-02-14T00:46:08+00:00,23.79,60.72,68.8,135.4
2025-02-14T00:46:28+00:00,23.79,60.7,67.4,142.2
2025-02-14T00:46:47+00:00,23.78,60.67,68.6,146.8
2025-02-14T00:47:07+00:00,23.77,60.73,69.7,135.6
2025-02-14T00:47:27+00:00,23.77,60.68,68.5,137.4
2025-02-14T00:47:46+00:00,23.77,60.62,67.7,133
2025-02-14T00:48:06+00:00,23.77,60.63,67.3,134.9
2025-02-14T00:48:26+00:00,23.76,60.66,66.6,130
2025-02-14T00:48:45+00:00,23.76,60.62,66.5,125.5
2025-02-14T00:49:05+00:00,23.77,60.62,66.5,135.3
2025-02-14T00:49:25+00:00,23.77,60.61,66,131.6
2025-02-14T00:49:45+00:00,23.78,60.67,65.9,131.2
2025-02-14T00:50:04+00:00,23.76,60.71,66.7,127
2025-02-14T00:50:24+00:00,23.76,60.7,67.3,134
2025-02-14T00:50:44+00:00,23.75,60.72,70.8,133.2
2025-02-14T00:51:03+00:00,23.75,60.69,71.7,133.2
2025-02-14T00:51:23+00:00,23.77,60.65,68.2,127.5
2025-02-14T00:51:43+00:00,23.77,60.67,67.4,130.1
2025-02-14T00:52:02+00:00,23.75,60.7,68,130.2
2025-02-14T00:52:22+00:00,23.74,60.65,66.6,131.1
2025-02-14T00:52:42+00:00,23.74,60.69,65.4,125.1
2025-02-14T00:53:01+00:00,23.73,60.68,66.7,129.4
2025-02-14T00:53:21+00:00,23.73,60.68,67,132.9
2025-02-14T00:53:41+00:00,23.72,60.64,68.1,135.6
2025-02-14T00:54:01+00:00,23.73,60.59,67.8,134.9
2025-02-14T00:54:20+00:00,23.74,60.54,67.7,133.8
2025-02-14T00:54:40+00:00,23.73,60.56,68.2,132.1
2025-02-14T00:55:00+00:00,23.72,60.54,67.1,130
2025-02-14T00:55:20+00:00,23.72,60.57,65.4,137
2025-02-14T00:55:39+00:00,23.72,60.57,67.1,129.2
2025-02-14T00:55:59+00:00,23.71,60.59,71.1,136.8
2025-02-14T00:56:19+00:00,23.71,60.57,71.3,137.5
2025-02-14T00:56:41+00:00,23.7,60.61,68.1,134.2
2025-02-14T00:57:04+00:00,23.69,60.5,67,128.2
2025-02-14T00:57:24+00:00,23.69,60.48,68.7,134.9
2025-02-14T00:57:43+00:00,23.69,60.46,67.3,131
2025-02-14T00:58:03+00:00,23.67,60.56,65.6,122.1
2025-02-14T00:58:23+00:00,23.65,60.59,67.9,136.2
2025-02-14T00:58:42+00:00,23.64,60.59,66.6,127.7
2025-02-14T00:59:02+00:00,23.63,60.55,64.7,129.1
2025-02-14T00:59:22+00:00,23.64,60.5,67,135.3
2025-02-14T00:59:41+00:00,23.64,60.62,70.1,134.4
2025-02-14T01:00:01+00:00,23.62,60.62,71.4,134.2
2025-02-14T01:00:21+00:00,23.61,60.61,71.5,137.7
2025-02-14T01:00:41+00:00,23.6,60.61,68.5,135
2025-02-14T01:01:00+00:00,23.58,60.67,70.2,133.8
2025-02-14T01:01:20+00:00,23.6,60.68,68.1,127.9
2025-02-14T01:01:40+00:00,23.55,60.64,67.9,132.4
2025-02-14T01:02:00+00:00,23.57,60.61,69.9,136
2025-02-14T01:02:22+00:00,23.55,60.63,69.1,138.8
2025-02-14T01:02:42+00:00,23.56,60.59,66.8,145.9
2025-02-14T01:03:02+00:00,23.56,60.61,65.9,131.2
2025-02-14T01:03:21+00:00,23.55,60.61,64.9,127.5
2025-02-14T01:03:41+00:00,23.53,60.64,66.8,130.9
2025-02-14T01:04:01+00:00,23.52,60.67,64.7,129.7
2025-02-14T01:04:20+00:00,23.52,60.66,63.9,131
2025-02-14T01:04:40+00:00,23.5,60.71,65.8,129
2025-02-14T01:05:00+00:00,23.51,60.71,66.8,132.1
2025-02-14T01:05:19+00:00,23.51,60.65,65.9,128.9
2025-02-14T01:05:39+00:00,23.51,60.63,63.4,124.5
2025-02-14T01:05:59+00:00,23.51,60.52,65.5,136.5
2025-02-14T01:06:19+00:00,23.53,60.51,68,134
2025-02-14T01:06:38+00:00,23.51,60.43,64.3,123.5
2025-02-14T01:06:58+00:00,23.51,60.39,62.6,123.1
2025-02-14T01:07:18+00:00,23.51,60.34,62.9,132
2025-02-14T01:07:38+00:00,23.53,60.31,63.6,129.2
2025-02-14T01:07:57+00:00,23.51,60.3,61.3,119.1
2025-02-14T01:08:17+00:00,23.5,60.34,64.3,127
2025-02-14T01:08:37+00:00,23.49,60.35,66.1,128.2
2025-02-14T01:08:56+00:00,23.48,60.39,65.3,121
2025-02-14T01:09:16+00:00,23.48,60.44,62.5,120.4
2025-02-14T01:09:36+00:00,23.47,60.45,63.3,126.7
2025-02-14T01:09:55+00:00,23.45,60.48,65,122.4
2025-02-14T01:10:15+00:00,23.45,60.51,65.6,124.8
2025-02-14T01:10:35+00:00,23.44,60.5,64.3,124.2
2025-02-14T01:10:55+00:00,23.45,60.52,66.3,131.3
2025-02-14T01:11:14+00:00,23.45,60.57,67,127.8
2025-02-14T01:11:34+00:00,23.45,60.6,67.6,128.2
2025-02-14T01:11:54+00:00,23.47,60.58,66.8,127.2
2025-02-14T01:12:14+00:00,23.46,60.59,67.8,130
2025-02-14T01:12:33+00:00,23.46,60.6,67.8,125.9
2025-02-14T01:12:53+00:00,23.48,60.6,69,135
2025-02-14T01:13:13+00:00,23.45,60.65,67.7,138.4
2025-02-14T01:13:32+00:00,23.47,60.59,67.5,128.1
2025-02-14T01:13:52+00:00,23.46,60.56,66.4,128.1
2025-02-14T01:14:12+00:00,23.47,60.58,64.4,130.1
2025-02-14T01:14:31+00:00,23.45,60.56,63.5,123.9
2025-02-14T01:14:51+00:00,23.46,60.54,63.1,125.3
2025-02-14T01:15:11+00:00,23.44,60.52,62.2,123.8
2025-02-14T01:15:30+00:00,23.44,60.46,62.7,125.4
2025-02-14T01:15:50+00:00,23.43,60.36,63,126.1
2025-02-14T01:16:10+00:00,23.46,60.27,63.1,126.6
2025-02-14T01:16:30+00:00,23.46,60.23,62.4,121.4
2025-02-14T01:16:49+00:00,23.47,60.13,60.9,116.2
2025-02-14T01:17:09+00:00,23.48,60.07,61.1,121.9
2025-02-14T01:17:29+00:00,23.47,60.03,63.3,127.1
2025-02-14T01:17:48+00:00,23.48,60.02,61.9,124
2025-02-14T01:18:08+00:00,23.48,60,62.8,121.1
2025-02-14T01:18:28+00:00,23.48,59.97,63,126.7
2025-02-14T01:18:43+00:00,23.48,59.99,63.8,126.4
2025-02-14T01:19:03+00:00,23.48,59.95,62.9,120.8
2025-02-14T01:19:23+00:00,23.46,59.95,60.7,122.2
2025-02-14T01:19:42+00:00,23.46,59.95,61.3,126.2
2025-02-14T01:20:02+00:00,23.48,59.98,61.3,126.7
2025-02-14T01:20:22+00:00,23.48,60,59.7,121.6
2025-02-14T01:20:42+00:00,23.48,59.99,59.6,119.1
2025-02-14T01:21:01+00:00,23.46,60.03,61,113.4
2025-02-14T01:21:21+00:00,23.46,60.07,62.4,117.3
2025-02-14T01:21:41+00:00,23.44,60.16,62.8,121.4
2025-02-14T01:22:00+00:00,23.46,60.27,63.4,123.5
2025-02-14T01:22:20+00:00,23.48,60.31,65.6,120.9
2025-02-14T01:22:40+00:00,23.47,60.38,63.8,119.7
2025-02-14T01:23:00+00:00,23.47,60.36,62,122.5
2025-02-14T01:23:20+00:00,23.48,60.31,62.4,124.3
2025-02-14T01:23:40+00:00,23.48,60.25,63.8,120
2025-02-14T01:23:59+00:00,23.48,60.21,60.5,120.1
2025-02-14T01:24:19+00:00,23.46,60.21,60.8,114.6
2025-02-14T01:24:39+00:00,23.5,60.21,62.4,118.5
2025-02-14T01:24:58+00:00,23.5,60.2,62.2,121.4
2025-02-14T01:25:18+00:00,23.48,60.19,63.5,123.7
2025-02-14T01:25:38+00:00,23.47,60.16,61.4,117.3
2025-02-14T01:25:57+00:00,23.49,60.17,61.4,115.6
2025-02-14T01:26:17+00:00,23.49,60.17,62.6,118.7
2025-02-14T01:26:37+00:00,23.5,60.17,62.3,115.7
2025-02-14T01:26:57+00:00,23.49,60.15,62,120.7
2025-02-14T01:27:16+00:00,23.47,60.11,62.6,115.8
2025-02-14T01:27:36+00:00,23.47,60.09,63.7,125.4
2025-02-14T01:27:56+00:00,23.46,60.04,61.4,123.5
2025-02-14T01:28:15+00:00,23.48,60.02,61.8,126.1
2025-02-14T01:28:35+00:00,23.48,60.01,62,118.5
2025-02-14T01:28:55+00:00,23.48,60,61.2,114.6
2025-02-14T01:29:14+00:00,23.48,59.94,60.7,116.2
2025-02-14T01:29:34+00:00,23.47,59.94,59.4,109.4
2025-02-14T01:29:54+00:00,23.46,59.95,60.7,113.8
2025-02-14T01:30:14+00:00,23.46,59.96,60.5,116.8
2025-02-14T01:30:33+00:00,23.47,59.91,59.9,117.2
2025-02-14T01:30:53+00:00,23.48,59.92,61,121.2
2025-02-14T01:31:13+00:00,23.48,59.88,61.9,120.1
2025-02-14T01:31:32+00:00,23.49,59.88,61,114.7
2025-02-14T01:31:52+00:00,23.5,59.86,61.2,117.9
2025-02-14T01:32:12+00:00,23.5,59.84,60.5,107.2
2025-02-14T01:32:31+00:00,23.49,59.83,61.3,112.8
2025-02-14T01:32:51+00:00,23.48,59.82,60,111.3
2025-02-14T01:33:11+00:00,23.48,59.82,60.3,109.4
2025-02-14T01:33:31+00:00,23.47,59.85,61.8,114.1
2025-02-14T01:33:50+00:00,23.48,59.87,61.6,115.7
2025-02-14T01:34:10+00:00,23.46,59.85,61.6,116
2025-02-14T01:34:30+00:00,23.49,59.92,62,119.9
2025-02-14T01:34:49+00:00,23.46,59.91,62.5,124.7
2025-02-14T01:35:09+00:00,23.5,59.86,60.8,117.9
2025-02-14T01:35:29+00:00,23.5,59.88,60.1,119.5
2025-02-14T01:35:48+00:00,23.48,59.87,59.2,114.5
2025-02-14T01:36:08+00:00,23.49,59.88,61.3,120.4
2025-02-14T01:36:28+00:00,23.51,59.87,60.7,113.9
2025-02-14T01:36:48+00:00,23.51,59.89,57.5,105.1
2025-02-14T01:37:07+00:00,23.49,59.84,59.6,109.7
2025-02-14T01:37:27+00:00,23.5,59.88,62.5,118.7
2025-02-14T01:37:47+00:00,23.51,59.9,64.3,125
2025-02-14T01:38:06+00:00,23.51,59.88,60.7,114.4
2025-02-14T01:38:26+00:00,23.52,59.86,63,117.6
